sample_id,regime,tau_norm,s1,s2,s3,s4,s5,k_star,norm_at_kstar
1698,threshold,5.0,-295.5235900878906,14.576804161071777,15002.8154296875,61.64454650878906,5.399408340454102,248,5.399408340454102
1699,threshold,5.0,-254.09100341796875,12.872079849243164,12038.7470703125,55.4328727722168,5.0738701820373535,248,5.0738701820373535
1700,threshold,5.0,-291.3529052734375,12.472003936767578,17947.537109375,57.34577560424805,4.989378929138184,198,4.9943976402282715
1701,threshold,5.0,-306.9305725097656,16.17865753173828,11819.376953125,61.910316467285156,5.68834924697876,248,5.68834924697876
1702,threshold,5.0,-279.03631591796875,14.243889808654785,10151.130859375,59.21235275268555,5.3373942375183105,248,5.3373942375183105
1703,threshold,5.0,-226.0243377685547,12.484323501586914,11621.6455078125,53.97898864746094,4.980769157409668,189,4.996863842010498
1704,threshold,5.0,-428.6778564453125,16.12966537475586,27350.935546875,55.699485778808594,5.67972993850708,248,5.67972993850708
1705,threshold,5.0,-221.85450744628906,12.443000793457031,8347.8134765625,56.05556106567383,4.970048904418945,235,4.988586902618408
1706,threshold,5.0,-425.80810546875,22.016193389892578,14279.34765625,65.96684265136719,6.635690212249756,248,6.635690212249756
1707,threshold,5.0,-289.58917236328125,14.054165840148926,13663.126953125,61.84821701049805,5.301729202270508,248,5.301729202270508
1708,threshold,5.0,-198.35122680664062,12.489339828491211,10479.2353515625,51.94176483154297,4.976974010467529,195,4.997867584228516
1709,threshold,5.0,-258.122314453125,12.46745491027832,12805.5654296875,57.583431243896484,4.978729724884033,231,4.9934868812561035
1710,threshold,5.0,-238.94313049316406,12.401521682739258,11979.8798828125,59.01288604736328,4.948509693145752,165,4.9802656173706055
1711,threshold,5.0,-323.8018798828125,17.552326202392578,15255.9287109375,58.389556884765625,5.924917697906494,248,5.924917697906494
1712,threshold,5.0,-272.3091735839844,12.481439590454102,14987.369140625,55.96817398071289,4.984096050262451,228,4.996286392211914
1713,threshold,5.0,-302.04302978515625,14.182106971740723,16338.9267578125,60.61688232421875,5.325806617736816,248,5.325806617736816
1714,threshold,5.0,-267.64031982421875,12.471161842346191,13756.5927734375,61.27820587158203,4.975284099578857,220,4.994228839874268
1715,threshold,5.0,-213.7223358154297,12.434402465820312,10975.1337890625,53.39132308959961,4.965656757354736,221,4.986863136291504
1716,threshold,5.0,-276.4903869628906,12.439598083496094,16458.9296875,64.0261459350586,4.976006507873535,185,4.987905025482178
1717,threshold,5.0,-421.47149658203125,19.724639892578125,18991.92578125,66.9172134399414,6.2808661460876465,248,6.2808661460876465
1718,threshold,5.0,-376.4969177246094,19.500267028808594,17095.935546875,56.720645904541016,6.2450408935546875,248,6.2450408935546875
1719,threshold,5.0,-288.889892578125,14.974115371704102,11051.4716796875,60.445213317871094,5.472497463226318,248,5.472497463226318
1720,threshold,5.0,-311.6311950683594,17.337799072265625,13869.8544921875,57.435977935791016,5.888598918914795,248,5.888598918914795
1721,threshold,5.0,-228.2131805419922,12.388008117675781,14327.88671875,49.534400939941406,4.925474643707275,155,4.977551460266113
1722,threshold,5.0,-254.27932739257812,12.45745849609375,14206.650390625,57.717891693115234,4.9722185134887695,191,4.991484642028809
1723,threshold,5.0,-283.69403076171875,15.07634449005127,13542.1640625,54.575618743896484,5.491146564483643,248,5.491146564483643
1724,threshold,5.0,-373.86614990234375,18.810819625854492,15514.939453125,62.330589294433594,6.133647918701172,248,6.133647918701172
1725,threshold,5.0,-359.331787109375,17.879104614257812,15643.3525390625,59.72271728515625,5.979816913604736,248,5.979816913604736
1726,threshold,5.0,-197.87294006347656,12.490416526794434,10358.349609375,51.945838928222656,4.973312854766846,192,4.998083114624023
1727,threshold,5.0,-281.0873107910156,13.917099952697754,14896.24609375,59.50275802612305,5.275813102722168,248,5.275813102722168
1728,threshold,5.0,-289.83599853515625,14.822973251342773,14067.27734375,59.57917785644531,5.4448089599609375,248,5.4448089599609375
1729,threshold,5.0,-292.63531494140625,14.948945999145508,11682.8232421875,62.0956916809082,5.467896461486816,248,5.467896461486816
1730,threshold,5.0,-469.01470947265625,26.414682388305664,19020.0703125,54.269325256347656,7.268381118774414,248,7.268381118774414
1731,threshold,5.0,-299.8975830078125,15.159745216369629,15818.38671875,53.82254409790039,5.506313800811768,248,5.506313800811768
1732,threshold,5.0,-346.71405029296875,16.08965492248535,17593.8125,51.59752655029297,5.672680854797363,248,5.672680854797363
1733,threshold,5.0,-322.095947265625,17.698963165283203,11675.556640625,57.63510513305664,5.949615478515625,248,5.949615478515625
1734,threshold,5.0,-240.78582763671875,12.443157196044922,14145.2822265625,57.4619255065918,4.97291374206543,229,4.98861837387085
1735,threshold,5.0,-297.6336669921875,15.008947372436523,13565.3818359375,62.01371383666992,5.478858947753906,248,5.478858947753906
1736,threshold,5.0,-261.08648681640625,12.443193435668945,13617.6669921875,59.737815856933594,4.977108478546143,234,4.988625526428223
1737,threshold,5.0,-227.0512237548828,12.432623863220215,12433.66796875,55.091552734375,4.966189861297607,201,4.986506938934326
1738,threshold,5.0,-238.81198120117188,14.285392761230469,8544.8515625,53.59952926635742,5.345164775848389,248,5.345164775848389
1739,threshold,5.0,-403.16650390625,23.661663055419922,13366.046875,59.31888961791992,6.879195213317871,248,6.879195213317871
1740,threshold,5.0,-275.6828308105469,12.369755744934082,15988.7294921875,62.377967834472656,4.963925838470459,195,4.973882675170898
1741,threshold,5.0,-237.04324340820312,12.407705307006836,11836.8935546875,57.01731872558594,4.9585418701171875,186,4.981506824493408
1742,threshold,5.0,-467.392822265625,25.476478576660156,17714.875,51.790367126464844,7.138134002685547,248,7.138134002685547
1743,threshold,5.0,-271.60009765625,12.499711990356445,14719.236328125,58.30903244018555,4.990184783935547,239,4.999942302703857
1744,threshold,5.0,-290.32403564453125,15.159520149230957,12562.361328125,58.74308395385742,5.506272792816162,248,5.506272792816162
1745,threshold,5.0,-217.22369384765625,12.367220878601074,12337.546875,53.21633529663086,4.939139366149902,179,4.9733734130859375
1746,threshold,5.0,-281.8967590332031,15.268680572509766,11915.326171875,60.354530334472656,5.52606201171875,248,5.52606201171875
1747,threshold,5.0,-259.3222961425781,12.49067497253418,16105.71484375,49.54148483276367,4.990034580230713,234,4.998134613037109
1748,threshold,5.0,-250.83749389648438,13.52737808227539,12168.921875,56.110721588134766,5.201418876647949,248,5.201418876647949
1749,threshold,5.0,-220.6055908203125,12.367813110351562,14251.0263671875,55.07429885864258,4.932398796081543,170,4.97349214553833
1750,threshold,5.0,-225.36270141601562,12.491817474365234,12260.18359375,50.82199478149414,4.975395679473877,225,4.998363494873047
1751,threshold,5.0,-235.3061981201172,14.750747680664062,9728.9970703125,54.53630065917969,5.431528091430664,248,5.431528091430664
1752,threshold,5.0,-312.2490234375,16.717979431152344,15908.6552734375,53.127357482910156,5.782383441925049,248,5.782383441925049
1753,threshold,5.0,-216.64895629882812,12.492284774780273,11943.7080078125,53.275352478027344,4.981176376342773,236,4.998456954956055
1754,threshold,5.0,-254.9035186767578,12.449373245239258,10914.7568359375,59.32063674926758,4.973607063293457,227,4.989864349365234
1755,threshold,5.0,-455.12469482421875,23.26407814025879,19054.66796875,58.263275146484375,6.821154594421387,248,6.821154594421387
1756,threshold,5.0,-344.5149230957031,18.819564819335938,11694.6494140625,60.94244384765625,6.135073661804199,248,6.135073661804199
1757,threshold,5.0,-290.5430603027344,16.121614456176758,13664.1552734375,54.23488998413086,5.678312301635742,248,5.678312301635742
1758,threshold,5.0,-309.3089904785156,16.23186492919922,13539.103515625,57.59999084472656,5.697695255279541,248,5.697695255279541
1759,threshold,5.0,-430.7711181640625,23.74074935913086,17873.75,49.11518859863281,6.890681743621826,248,6.890681743621826
1760,threshold,5.0,-219.11622619628906,12.411231994628906,11918.900390625,53.84166717529297,4.955000400543213,185,4.98221492767334
1761,threshold,5.0,-278.1787414550781,14.84144401550293,12504.2705078125,59.130767822265625,5.448200225830078,248,5.448200225830078
1762,threshold,5.0,-261.7093505859375,12.453560829162598,15384.5947265625,55.04045867919922,4.979739665985107,237,4.990703582763672
1763,threshold,5.0,-209.95523071289062,12.448172569274902,10452.125,53.5140380859375,4.970913410186768,188,4.989623546600342
1764,threshold,5.0,-285.6898193359375,16.09765625,10480.083984375,58.36587142944336,5.674091339111328,248,5.674091339111328
1765,threshold,5.0,-248.445068359375,14.576269149780273,10484.763671875,54.6963996887207,5.399309158325195,248,5.399309158325195
1766,threshold,5.0,-231.93960571289062,12.474004745483398,9981.8955078125,56.741397857666016,4.977765083312988,227,4.994798183441162
1767,threshold,5.0,-228.91006469726562,12.459857940673828,13544.4169921875,50.288368225097656,4.9751296043396,195,4.991965293884277
1768,threshold,5.0,-291.6028747558594,14.544504165649414,13445.62890625,61.20673751831055,5.393422603607178,248,5.393422603607178
1769,threshold,5.0,-341.22344970703125,16.51703643798828,18592.681640625,56.90501022338867,5.747527599334717,248,5.747527599334717
1770,threshold,5.0,-236.97183227539062,12.94797134399414,13750.90234375,46.95050811767578,5.088805675506592,248,5.088805675506592
1771,threshold,5.0,-342.5773010253906,15.929325103759766,16805.966796875,64.41326904296875,5.644346714019775,248,5.644346714019775
1772,threshold,5.0,-295.49639892578125,16.8281192779541,11408.2421875,60.13094711303711,5.8013997077941895,248,5.8013997077941895
1773,threshold,5.0,-308.2681579589844,18.320629119873047,12507.3837890625,56.4986457824707,6.053202152252197,248,6.053202152252197
1774,threshold,5.0,-273.85821533203125,14.189393997192383,12885.6435546875,58.755008697509766,5.327174186706543,248,5.327174186706543
1775,threshold,5.0,-235.8753662109375,12.371630668640137,12366.4296875,57.77655029296875,4.954629421234131,180,4.974259853363037
1776,threshold,5.0,-227.35379028320312,12.41721248626709,11670.9736328125,56.842979431152344,4.966656684875488,218,4.983415126800537
1777,threshold,5.0,-281.74310302734375,16.96707534790039,11805.7275390625,57.03895950317383,5.825302600860596,248,5.825302600860596
1778,threshold,5.0,-264.45135498046875,13.055083274841309,11805.0283203125,58.855712890625,5.109810829162598,248,5.109810829162598
1779,threshold,5.0,-224.66610717773438,12.493143081665039,9738.8779296875,53.08035659790039,4.987460136413574,247,4.998628616333008
1780,threshold,5.0,-267.58514404296875,13.072977066040039,13200.6455078125,59.41694641113281,5.113311290740967,248,5.113311290740967
1781,threshold,5.0,-239.7584228515625,12.365699768066406,10438.640625,57.5129508972168,4.952500343322754,209,4.973067283630371
1782,threshold,5.0,-246.97320556640625,12.443109512329102,11415.12890625,60.85296630859375,4.971266269683838,224,4.9886088371276855
1783,threshold,5.0,-219.78768920898438,12.409735679626465,13076.2412109375,51.92805099487305,4.952128887176514,186,4.981914520263672
1784,threshold,5.0,-291.53338623046875,18.310203552246094,9537.876953125,58.977298736572266,6.051480293273926,248,6.051480293273926
1785,threshold,5.0,-242.781982421875,12.471993446350098,10855.9130859375,59.294803619384766,4.977023601531982,226,4.994395732879639
1786,threshold,5.0,-260.4849853515625,13.370981216430664,12683.40234375,58.513587951660156,5.171263217926025,248,5.171263217926025
1787,threshold,5.0,-279.6272277832031,14.368697166442871,11977.1650390625,62.741024017333984,5.360726833343506,248,5.360726833343506
1788,threshold,5.0,-245.69525146484375,12.433466911315918,9316.3134765625,60.400047302246094,4.971931457519531,225,4.98667573928833
1789,threshold,5.0,-247.49560546875,12.448328018188477,12419.7431640625,56.95204162597656,4.978964328765869,226,4.989654541015625
1790,threshold,5.0,-251.2849578857422,13.465036392211914,10400.3896484375,56.00941848754883,5.189419269561768,248,5.189419269561768
1791,threshold,5.0,-246.45440673828125,13.37668228149414,10077.1083984375,58.00213623046875,5.172365665435791,248,5.172365665435791
1792,threshold,5.0,-278.7960205078125,13.136747360229492,16629.708984375,59.96260070800781,5.125767707824707,248,5.125767707824707
1793,threshold,5.0,-301.7109680175781,16.360864639282227,13836.455078125,60.25995635986328,5.7202911376953125,248,5.7202911376953125
1794,threshold,5.0,-253.3714599609375,12.611518859863281,11539.5439453125,58.644718170166016,5.022254467010498,248,5.022254467010498
1795,threshold,5.0,-303.8529357910156,15.455259323120117,12600.212890625,62.49293899536133,5.559722900390625,248,5.559722900390625
1796,threshold,5.0,-304.581787109375,15.080851554870605,15362.3818359375,58.767677307128906,5.49196720123291,248,5.49196720123291
1797,threshold,5.0,-208.62057495117188,12.420044898986816,11805.8017578125,51.50821304321289,4.9368896484375,152,4.983983516693115
1798,threshold,5.0,-261.56512451171875,12.470109939575195,16463.337890625,50.76717758178711,4.9851202964782715,233,4.9940185546875
1799,threshold,5.0,-284.43939208984375,12.49087905883789,17082.328125,60.82347869873047,4.981843948364258,235,4.998175621032715
1800,threshold,5.0,-339.4427185058594,20.06171417236328,10601.90234375,61.00252151489258,6.334305763244629,248,6.334305763244629
1801,threshold,5.0,-249.8170928955078,13.25721549987793,11726.77734375,56.305763244628906,5.149216651916504,248,5.149216651916504
1802,threshold,5.0,-295.88861083984375,15.703897476196289,12815.6826171875,59.48393249511719,5.6042656898498535,248,5.6042656898498535
1803,threshold,5.0,-220.0939178466797,12.403656959533691,11209.15234375,54.64442825317383,4.963994979858398,188,4.98069429397583
1804,threshold,5.0,-322.2808532714844,16.37732696533203,14728.16796875,60.28464889526367,5.72316837310791,248,5.72316837310791
1805,threshold,5.0,-304.11474609375,15.042917251586914,14529.6416015625,57.10427474975586,5.485055446624756,248,5.485055446624756
1806,threshold,5.0,-331.2205505371094,17.617156982421875,14719.08203125,59.4630012512207,5.935849666595459,248,5.935849666595459
1807,threshold,5.0,-251.99807739257812,12.49013614654541,12617.08203125,57.49142837524414,4.980312347412109,224,4.9980268478393555
1808,threshold,5.0,-297.4663391113281,12.804718971252441,15166.6337890625,66.71001434326172,5.060576915740967,248,5.060576915740967
1809,threshold,5.0,-296.6294860839844,14.934572219848633,13881.08203125,57.995784759521484,5.465267181396484,248,5.465267181396484
1810,threshold,5.0,-356.0697021484375,19.897315979003906,13955.421875,58.77531814575195,6.308298587799072,248,6.308298587799072
1811,threshold,5.0,-263.4075927734375,15.11700439453125,11549.89453125,55.16286849975586,5.498546123504639,248,5.498546123504639
1812,threshold,5.0,-286.2095947265625,14.227945327758789,14138.1943359375,58.73642349243164,5.33440637588501,248,5.33440637588501
1813,threshold,5.0,-378.998779296875,18.29708480834961,15828.486328125,64.38510131835938,6.049311637878418,248,6.049311637878418
1814,threshold,5.0,-261.6981506347656,13.293652534484863,10038.87109375,60.38832473754883,5.156288146972656,248,5.156288146972656
1815,threshold,5.0,-266.7769775390625,15.595257759094238,12345.8349609375,52.074222564697266,5.5848469734191895,248,5.5848469734191895
1816,threshold,5.0,-337.9227294921875,16.824445724487305,15546.640625,57.0311279296875,5.8007659912109375,248,5.8007659912109375
1817,threshold,5.0,-321.979736328125,16.090518951416016,14260.3427734375,60.83530044555664,5.672833442687988,248,5.672833442687988
1818,threshold,5.0,-268.6988220214844,14.4588623046875,11588.24609375,57.52156448364258,5.3775200843811035,248,5.3775200843811035
1819,threshold,5.0,-274.3353576660156,14.230719566345215,13534.54296875,56.9521369934082,5.334926128387451,248,5.334926128387451
1820,threshold,5.0,-248.8692626953125,12.711824417114258,11455.669921875,57.681671142578125,5.042186737060547,248,5.042186737060547
1821,threshold,5.0,-261.928955078125,12.45488166809082,13340.4130859375,62.404380798339844,4.972614288330078,213,4.990968227386475
1822,threshold,5.0,-322.4477233886719,15.6134033203125,13822.5439453125,60.276329040527344,5.588095188140869,248,5.588095188140869
1823,threshold,5.0,-253.4208526611328,13.70956039428711,11469.8740234375,54.50941467285156,5.236327171325684,248,5.236327171325684
1824,threshold,5.0,-261.2628173828125,12.568116188049316,13245.5751953125,59.58208084106445,5.013604640960693,248,5.013604640960693
1825,threshold,5.0,-266.9283752441406,13.193653106689453,13850.5673828125,56.82436752319336,5.136857509613037,248,5.136857509613037
1826,threshold,5.0,-259.2073974609375,13.455760955810547,11736.123046875,60.33653259277344,5.187631607055664,248,5.187631607055664
1827,threshold,5.0,-335.09136962890625,22.218402862548828,11777.2080078125,52.41532516479492,6.666093826293945,248,6.666093826293945
1828,threshold,5.0,-270.2794189453125,15.510440826416016,11855.1708984375,52.81755447387695,5.569639682769775,248,5.569639682769775
1829,threshold,5.0,-330.6947937011719,15.00556755065918,16543.865234375,60.78087615966797,5.478241920471191,248,5.478241920471191
1830,threshold,5.0,-219.6780242919922,12.430991172790527,10117.646484375,53.44921112060547,4.970160484313965,222,4.986179351806641
1831,threshold,5.0,-267.359375,14.454875946044922,10625.44140625,57.8316650390625,5.376779079437256,248,5.376779079437256
1832,threshold,5.0,-259.0762023925781,12.812259674072266,12613.7861328125,55.402706146240234,5.062066555023193,248,5.062066555023193
1833,threshold,5.0,-429.5417785644531,21.046463012695312,18332.19140625,67.4247055053711,6.487905979156494,248,6.487905979156494
1834,threshold,5.0,-231.98092651367188,12.652113914489746,8937.44921875,57.512901306152344,5.030330657958984,248,5.030330657958984
1835,threshold,5.0,-221.69570922851562,12.42493724822998,9512.66796875,56.74647521972656,4.967369079589844,225,4.984964847564697
1836,threshold,5.0,-262.6292724609375,12.476226806640625,12025.0009765625,62.1206169128418,4.979754447937012,231,4.995243072509766
1837,threshold,5.0,-329.20587158203125,16.084930419921875,11872.5439453125,65.15748596191406,5.671848297119141,248,5.671848297119141
1838,threshold,5.0,-209.28350830078125,12.420171737670898,9646.662109375,52.83304214477539,4.9642415046691895,208,4.9840087890625
1839,threshold,5.0,-221.15431213378906,12.462080001831055,10494.0322265625,52.33167266845703,4.977365493774414,240,4.992410182952881
1840,threshold,5.0,-288.40625,13.946685791015625,13607.7578125,60.97830581665039,5.281417369842529,248,5.281417369842529
1841,threshold,5.0,-227.93063354492188,12.469460487365723,10990.6396484375,56.839908599853516,4.978972434997559,232,4.9938883781433105
1842,threshold,5.0,-244.7239990234375,12.47830581665039,9463.958984375,59.125999450683594,4.978621006011963,225,4.995659351348877
1843,threshold,5.0,-230.17788696289062,12.497452735900879,13252.751953125,46.950843811035156,4.982116222381592,225,4.999490737915039
1844,threshold,5.0,-292.00555419921875,13.385734558105469,15902.666015625,63.63807678222656,5.174115180969238,248,5.174115180969238
1845,threshold,5.0,-221.3399658203125,12.413379669189453,11417.7626953125,52.066341400146484,4.982645511627197,248,4.982645511627197
1846,threshold,5.0,-358.54022216796875,18.07056999206543,13438.4111328125,66.64787292480469,6.011749744415283,248,6.011749744415283
1847,threshold,5.0,-217.81951904296875,12.494117736816406,10419.341796875,54.550411224365234,4.998823642730713,248,4.998823642730713
1848,threshold,5.0,-450.07427978515625,22.226062774658203,18809.009765625,63.72464370727539,6.667243003845215,248,6.667243003845215
1849,threshold,5.0,-244.62008666992188,12.413185119628906,11268.7421875,58.65212631225586,4.9714765548706055,227,4.982606887817383
1850,threshold,5.0,-251.9111328125,12.499005317687988,12661.623046875,58.02379608154297,4.980129718780518,219,4.999800682067871
1851,threshold,5.0,-228.64434814453125,12.431314468383789,11116.1123046875,55.85187911987305,4.963475704193115,205,4.986244201660156
1852,threshold,5.0,-597.7695922851562,27.647066116333008,29659.337890625,46.48556900024414,7.436002254486084,248,7.436002254486084
1853,threshold,5.0,-238.74691772460938,12.981823921203613,10840.0244140625,57.55592727661133,5.095453262329102,248,5.095453262329102
1854,threshold,5.0,-242.0977325439453,12.391366004943848,14709.6962890625,53.60109329223633,4.966248512268066,209,4.978226184844971
1855,threshold,5.0,-238.77703857421875,12.460564613342285,11048.4677734375,56.83829879760742,4.968382835388184,201,4.9921064376831055
1856,threshold,5.0,-262.33392333984375,12.480897903442383,13851.53515625,59.05992889404297,4.982848167419434,234,4.996178150177002
1857,threshold,5.0,-280.5454406738281,12.64901351928711,14345.6396484375,61.82838439941406,5.029714584350586,248,5.029714584350586
1858,threshold,5.0,-257.0816650390625,12.867816925048828,11771.1025390625,55.59471893310547,5.073030471801758,248,5.073030471801758
1859,threshold,5.0,-274.281982421875,12.812141418457031,15785.6279296875,53.779396057128906,5.062043190002441,248,5.062043190002441
1860,threshold,5.0,-315.38104248046875,15.275619506835938,16993.412109375,61.20888137817383,5.527317523956299,248,5.527317523956299
1861,threshold,5.0,-275.8740234375,14.681437492370605,11226.939453125,59.949092864990234,5.418752193450928,248,5.418752193450928
1862,threshold,5.0,-262.5379943847656,14.390308380126953,12493.0732421875,57.03939437866211,5.364757061004639,248,5.364757061004639
1863,threshold,5.0,-403.46295166015625,18.37636375427246,21561.984375,56.84907531738281,6.062402725219727,248,6.062402725219727
1864,threshold,5.0,-256.37664794921875,13.264065742492676,13124.9169921875,55.22031021118164,5.150546550750732,248,5.150546550750732
1865,threshold,5.0,-241.49884033203125,12.450016021728516,11699.5908203125,57.547088623046875,4.978409767150879,240,4.989993095397949
1866,threshold,5.0,-373.2593078613281,20.149097442626953,14644.9521484375,63.32568359375,6.348086357116699,248,6.348086357116699
1867,threshold,5.0,-357.9179382324219,21.548694610595703,12606.9970703125,60.253173828125,6.5648603439331055,248,6.5648603439331055
1868,threshold,5.0,-339.29156494140625,14.969265937805176,17070.6875,57.91862869262695,5.471611499786377,248,5.471611499786377
1869,threshold,5.0,-291.82427978515625,12.938458442687988,14226.3037109375,65.98527526855469,5.086935997009277,248,5.086935997009277
1870,threshold,5.0,-202.3936004638672,12.398351669311523,11371.0234375,48.86391067504883,4.9606170654296875,213,4.979629039764404
1871,threshold,5.0,-200.33888244628906,12.39426040649414,11570.310546875,49.32805633544922,4.957985877990723,207,4.978806972503662
1872,threshold,5.0,-234.59844970703125,12.441176414489746,10784.6474609375,57.01893615722656,4.981714725494385,215,4.988221645355225
1873,threshold,5.0,-227.85855102539062,12.456877708435059,11080.9091796875,55.49116897583008,4.979025840759277,216,4.991368293762207
1874,threshold,5.0,-358.4190368652344,17.205326080322266,17086.87109375,64.44441223144531,5.866058826446533,248,5.866058826446533
1875,threshold,5.0,-251.48294067382812,13.990867614746094,9638.2666015625,57.22609329223633,5.28977632522583,248,5.28977632522583
1876,threshold,5.0,-206.3539276123047,12.413869857788086,10117.9794921875,50.54972839355469,4.959649562835693,238,4.982744216918945
1877,threshold,5.0,-406.5119934082031,19.58808135986328,19234.65234375,52.506866455078125,6.259086608886719,248,6.259086608886719
1878,threshold,5.0,-420.59100341796875,19.449604034423828,19304.78515625,64.09558868408203,6.236922740936279,248,6.236922740936279
1879,threshold,5.0,-212.14434814453125,12.483269691467285,9930.8310546875,55.42554473876953,4.968112468719482,191,4.996652603149414
1880,threshold,5.0,-335.82098388671875,13.168294906616211,22471.78515625,59.371612548828125,5.131918907165527,248,5.131918907165527
1881,threshold,5.0,-200.88125610351562,12.399374008178711,9280.8779296875,53.05455017089844,4.958449363708496,215,4.979834079742432
1882,threshold,5.0,-253.1283416748047,12.432605743408203,11217.7822265625,60.448211669921875,4.9557719230651855,173,4.9865031242370605
1883,threshold,5.0,-262.61285400390625,16.443145751953125,9582.1611328125,56.800655364990234,5.734657287597656,248,5.734657287597656
1884,threshold,5.0,-286.2303466796875,14.174240112304688,13661.0146484375,60.77568817138672,5.324328899383545,248,5.324328899383545
1885,threshold,5.0,-223.28689575195312,12.49856185913086,10458.24609375,56.705322265625,4.977416515350342,202,4.9997124671936035
1886,threshold,5.0,-269.54107666015625,13.884156227111816,12874.7333984375,61.35247802734375,5.269565105438232,248,5.269565105438232
1887,threshold,5.0,-241.70648193359375,12.443825721740723,11515.275390625,58.00682067871094,4.970646858215332,225,4.988752841949463
1888,threshold,5.0,-237.41360473632812,12.497520446777344,13114.427734375,54.513885498046875,4.983584403991699,223,4.999504089355469
1889,threshold,5.0,-296.7244567871094,15.096835136413574,13369.7119140625,58.12399673461914,5.494876861572266,248,5.494876861572266
1890,threshold,5.0,-266.04296875,13.706024169921875,11684.8291015625,60.04696273803711,5.23565149307251,248,5.23565149307251
1891,threshold,5.0,-259.626708984375,13.954671859741211,10441.173828125,58.43018341064453,5.282929420471191,248,5.282929420471191
1892,threshold,5.0,-255.6390838623047,12.488679885864258,13942.658203125,56.97894287109375,4.979552268981934,220,4.997735500335693
1893,threshold,5.0,-213.94036865234375,12.414297103881836,10082.3095703125,55.308658599853516,4.961582183837891,211,4.982830047607422
1894,threshold,5.0,-262.1253662109375,12.412883758544922,13140.48828125,62.13540267944336,4.969130992889404,226,4.982546329498291
1895,threshold,5.0,-354.69500732421875,17.806079864501953,14814.09765625,62.72711181640625,5.967592239379883,248,5.967592239379883
1896,threshold,5.0,-407.4442138671875,15.235350608825684,27306.25390625,50.66151809692383,5.520027160644531,248,5.520027160644531
1897,threshold,5.0,-420.5079650878906,21.05327606201172,16855.27734375,59.24985122680664,6.488955974578857,248,6.488955974578857
1898,threshold,5.0,-260.8180236816406,12.460962295532227,13714.767578125,56.17105484008789,4.977860450744629,239,4.992186546325684
1899,threshold,5.0,-283.85626220703125,13.028568267822266,14922.4326171875,60.232330322265625,5.104619026184082,248,5.104619026184082
1900,threshold,5.0,-262.9522705078125,12.494697570800781,14284.45703125,61.29623031616211,5.002049446105957,214,4.998939514160156
1901,threshold,5.0,-235.81387329101562,12.480724334716797,13016.5771484375,54.23613739013672,4.9705281257629395,197,4.996143341064453
1902,threshold,5.0,-286.3987731933594,14.442523956298828,11731.4912109375,62.09484100341797,5.374481201171875,248,5.374481201171875
1903,threshold,5.0,-288.3671875,13.285703659057617,15835.763671875,57.67197799682617,5.154746055603027,248,5.154746055603027
1904,threshold,5.0,-266.0201416015625,13.131656646728516,12170.0185546875,61.67130661010742,5.12477445602417,248,5.12477445602417
1905,threshold,5.0,-239.35693359375,13.860627174377441,9422.63671875,55.86820602416992,5.265097618103027,248,5.265097618103027
1906,threshold,5.0,-295.7687683105469,14.149022102355957,13342.0068359375,55.45259094238281,5.3195905685424805,248,5.3195905685424805
1907,threshold,5.0,-225.85369873046875,12.455625534057617,10090.646484375,55.63840103149414,4.975919723510742,241,4.991117000579834
1908,threshold,5.0,-299.1769714355469,13.119171142578125,16138.7255859375,53.414669036865234,5.122337818145752,248,5.122337818145752
1909,threshold,5.0,-249.52468872070312,12.447602272033691,12540.1640625,58.58994674682617,4.973989009857178,236,4.989509582519531
1910,threshold,5.0,-305.67803955078125,13.253402709960938,20030.3671875,58.32981491088867,5.1484761238098145,248,5.1484761238098145
1911,threshold,5.0,-256.37451171875,12.426912307739258,13326.775390625,52.18476104736328,4.974017143249512,225,4.985361099243164
1912,threshold,5.0,-252.34356689453125,12.43223762512207,12201.5244140625,59.99336242675781,4.986428737640381,248,4.986428737640381
1913,threshold,5.0,-283.3646545410156,19.654375076293945,11916.05859375,49.04283142089844,6.269669055938721,248,6.269669055938721
1914,threshold,5.0,-231.3032989501953,12.429584503173828,11852.9013671875,56.52626037597656,4.962238311767578,209,4.985897064208984
1915,threshold,5.0,-272.8805236816406,13.707576751708984,11185.54296875,59.98707962036133,5.235948085784912,248,5.235948085784912
1916,threshold,5.0,-240.42379760742188,14.121841430664062,12182.26953125,53.770809173583984,5.314478397369385,248,5.314478397369385
1917,threshold,5.0,-271.0638122558594,15.622886657714844,9416.185546875,57.776710510253906,5.589791774749756,248,5.589791774749756
1918,threshold,5.0,-231.1536865234375,12.412918090820312,12240.9638671875,55.68128204345703,4.963014125823975,195,4.982553482055664
1919,threshold,5.0,-351.4296569824219,14.466379165649414,21653.865234375,54.52880859375,5.378918170928955,248,5.378918170928955
1920,threshold,5.0,-228.14788818359375,12.485742568969727,13737.2763671875,51.136966705322266,4.965604305267334,177,4.997147560119629
1921,threshold,5.0,-260.89520263671875,12.447223663330078,15313.724609375,58.44789505004883,4.975230693817139,240,4.989433765411377
1922,threshold,5.0,-254.3285675048828,13.236328125,10396.7041015625,59.2359733581543,5.145158290863037,248,5.145158290863037
1923,threshold,5.0,-375.6029968261719,22.405338287353516,13285.8857421875,56.74649429321289,6.694077491760254,248,6.694077491760254
1924,threshold,5.0,-261.1961669921875,12.429481506347656,13171.861328125,61.84498596191406,4.976607799530029,247,4.985876560211182
